id,name,released,rating,metacritic,playtime,platforms,genres,stores,tags,esrb_rating
3421,"Twisted Lands Trilogy: Collector's Edition",2015-10-27,3,,8,{PC},"{Adventure,Casual}",{Steam},"{Singleplayer,""Point & Click"",""Hidden Object""}",
3422,Down To One,2016-01-06,1.54,,4,{PC},{Action},{Steam},"{Multiplayer,steam-trading-cards,Co-op,""Open World"",cooperative,FPS,Survival,stats,PvP}",
3423,Squarelands,2015-07-15,2.25,,6,{PC},"{Adventure,Indie}",{Steam},"{Singleplayer,steam-trading-cards,Sandbox}",
3424,Super Cyborg,2015-07-07,3.4,,4,{PC},"{Action,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,""Great Soundtrack"",Co-op,cooperative,2D,""Partial Controller Support"",""Online Co-Op"",""Steam Leaderboards"",Difficult,""Split Screen"",""Local Co-Op"",""Pixel Graphics"",Retro}",
3425,Demolition Inc.,2011-09-18,3.24,,1,"{macOS,PC}","{Action,Strategy,Simulation,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",""Steam Leaderboards"",stats,""Steam Workshop"",""Includes level editor"",Physics,Destruction}",
3426,Doctor Who: The Adventure Games,2014-03-16,2.68,,4,{PC},{Adventure},{Steam},"{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,Sci-fi,Stealth,""Point & Click"",""Time Travel""}",
3427,Warlock 2: The Exiled,2014-04-09,3.2,73,5,"{PC,macOS,Linux}",{Strategy},{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,""Steam Cloud"",steam-trading-cards,RPG,Fantasy,""Steam Workshop"",Turn-Based,""Turn-Based Strategy"",Magic,4X,""Hex Grid""}",
3428,Crown and Council,2016-04-21,3.09,,1,{PC},"{Strategy,Casual,Indie}",{Steam},"{Singleplayer,""Free to Play"",""Local Multiplayer"",Turn-Based}",
3429,Starpoint Gemini Warlords,2016-04-12,2.07,74,2,"{""Xbox One"",PC}","{Action,RPG,Strategy,Simulation}","{Steam,GOG,""Xbox Store""}","{Singleplayer,""Full controller support"",""Steam Cloud"",steam-trading-cards,RPG,""Open World"",Sci-fi,""Partial Controller Support"",Sandbox,""Early Access"",""Steam Workshop"",Space,role-playing,Moddable,3D,""Base Building"",4X,""Space Sim"",""Strategy RPG""}",
3430,Spartans VS Zombies Defense,2012-03-13,0,,1,"{Linux,Android,macOS,PC,iOS}","{Action,Strategy,Casual,Indie}","{""App Store"",Steam,""Google Play""}","{Singleplayer,""Steam Achievements"",2D,Funny,""Free to Play"",Zombies,""Tower Defense""}",Teen
3431,Four Sided Fantasy,2016-08-29,3.09,,1,"{""Xbox One"",""PlayStation 4"",PC,macOS}",{Indie},"{""PlayStation Store"",""Xbox Store"",Steam}","{Singleplayer,""Steam Achievements"",Atmospheric,""Great Soundtrack"",2D,""Partial Controller Support"",Difficult,Controller,Physics,Surreal,Puzzle-Platformer,Minimalist}",Everyone
3432,Accounting+,2017-12-18,3.98,74,2,"{PC,""PlayStation 4""}","{Action,Adventure,Simulation,Casual,Indie}","{""PlayStation Store"",Steam}","{Singleplayer,""Steam Achievements"",Horror,Comedy,VR,online,Demons,office}",
3433,Standoff 2,2018-03-27,4.33,,0,"{Android,iOS}","{Action,Adventure}","{""App Store"",""Google Play""}","{battle,friends,race,fun,death,deathmatch,bomb}",Mature
3561,Prison Simulator: Prologue,2021-05-19,3.29,,1,{PC},"{Action,RPG,Simulation}",{Steam},"{Singleplayer,""Steam Achievements"",Atmospheric,""Story Rich"",""Open World"",First-Person,FPS,Funny,Sandbox,Stealth,""Steam Workshop"",Realistic,combat,Crime,Trading,""Inventory Management"",Conversation,""Dark Comedy""}",
3562,Shadow of the Tomb Raider: Definitive Edition,2019-11-04,3.94,,0,"{""Xbox One"",PC,""PlayStation 4""}","{Action,Adventure}","{""Epic Games"",""PlayStation Store"",""Xbox Store"",Steam}",{},
3563,Gift of Parthax,2018-09-11,1.57,,1,"{""Xbox One"",PC,macOS}","{Action,Adventure,Indie}","{""Xbox Store"",Steam}","{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",RPG,2D,""Pixel Graphics""}",
3564,Medal of Honor (1999),1999-10-30,4.21,92,0,"{PlayStation,""PlayStation 3"",PSP}","{Action,Shooter}",{},"{Singleplayer,Multiplayer,War,exclusive,Military,""first-person shooter"",wwii}",Teen
3565,The Crown of Leaves,2018-11-26,4.16,,3,{PC},"{Adventure,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Point & Click"",""Visual Novel""}",
3443,Audition Online,2015-06-02,2.6,,1,{PC},"{Casual,""Massively Multiplayer""}",{Steam},"{Singleplayer,Multiplayer,Horror,""Free to Play"",Anime,""Character Customization"",mmo,Music,Rhythm}",
3444,Tales Runner,2015-02-16,2,,1,{PC},"{Action,Adventure,Racing,Casual}",{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,steam-trading-cards,RPG,Co-op,""Open World"",cooperative,Horror,Fantasy,Funny,""Free to Play"",Anime,""In-App Purchases""}",
3445,Wick,2015-12-16,3.07,,3,"{""Xbox One"",""PlayStation 4"",PC,macOS}","{Action,Adventure,Indie}","{""PlayStation Store"",""Xbox Store"",Steam}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",Atmospheric,steam-trading-cards,First-Person,Horror,""Free to Play"",Stealth,Dark,""Survival Horror"",""Captions available"",Short,""Choices Matter"",3D,""Resource Management"",Demons}",Mature
3446,The Missing: J.J. Macfield and the Island of Memories,2018-10-10,4,78,4,"{""Xbox One"",""PlayStation 4"",""Nintendo Switch"",PC}","{Action,Adventure,Indie}","{""PlayStation Store"",""Xbox Store"",Steam,""Nintendo Store""}","{Singleplayer,""Steam Achievements"",""Full controller support"",""Story Rich"",Horror,Gore,Difficult,Anime,Puzzle-Platformer,Emotional,LGBTQ+}",Mature
3447,Dawn of Man,2019-02-27,3.42,74,6,"{""Xbox One"",""PlayStation 4"",PC,macOS}","{Strategy,Simulation,Indie}","{""Xbox Store"",""PlayStation Store"",Steam,GOG}","{Singleplayer,""Steam Achievements"",""Steam Workshop""}",
3448,Mega Man 2 (1988),1988-12-23,4.33,,0,"{NES,PlayStation,Android,""Wii U"",iOS}","{Action,Arcade,Platformer}","{""PlayStation Store"",""Nintendo Store""}","{Singleplayer,Multiplayer,Controller,console,Soundtrack,memory,japan,versus}",Everyone
3449,Suicide Guy,2017-07-13,2.93,,3,"{""PlayStation 4"",""Nintendo Switch"",macOS,PC,Linux}","{Action,Adventure,Puzzle}","{""PlayStation Store"",Steam,""Nintendo Store""}","{Singleplayer,""Steam Achievements"",""Full controller support"",steam-trading-cards,Funny,""Steam Leaderboards"",Violent,stats,VR}",Teen
3450,The Monster Inside,2015-08-24,2.78,,1,"{Linux,Web,PC,macOS}",{Indie},"{itch.io,Steam}","{Singleplayer,""Steam Achievements"",Atmospheric,""Story Rich"",Horror,""Free to Play"",Mystery,""Visual Novel"",Detective,Music,Noir,""Text based"",""Ludum Dare 33"",film-noir}",
3451,Mainland,2015-05-07,0,,1,{PC},"{Adventure,Indie}",{Steam},"{Singleplayer,""Free to Play"",""Interactive Fiction"",Text-Based}",
3452,The Old City: Leviathan,2014-11-30,3.24,62,1,{PC},"{Adventure,Indie}",{Steam},"{Singleplayer,Atmospheric,""Great Soundtrack"",""Story Rich"",First-Person,""Partial Controller Support"",Horror,Exploration,""Walking Simulator"",Surreal}",
3453,Zombie Kill of the Week - Reborn,2015-03-12,1.93,,4,"{macOS,PC}","{Action,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,steam-trading-cards,2D,""Partial Controller Support"",""Pixel Graphics"",""Steam Workshop"",""Cross-Platform Multiplayer"",Zombies}",
3454,Woolfe - The Red Hood Diaries,2015-03-16,3.04,55,3,{PC},"{Action,Adventure,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",steam-trading-cards,""Female Protagonist"",Short,""Side Scroller"",Steampunk,""3D Platformer""}",
3455,Sorcery! Part 3,2015-04-21,3.4,,3,"{Android,macOS,PC,iOS}","{Adventure,RPG,Indie,Puzzle}","{Steam,""Google Play"",""App Store""}","{Singleplayer,RPG,""Story Rich"",Fantasy,""Choices Matter"",Magic,""Choose Your Own Adventure"",""Interactive Fiction""}",
3456,Hard Truck: Apocalypse - Arcade,2007-05-23,1.82,,4,{PC},"{Simulation,Racing}",{Steam},"{Singleplayer,Atmospheric,steam-trading-cards,RPG,Post-apocalyptic,""Cult Classic""}",
3457,Crash Drive 2,2013-11-22,2.5,,4,"{""Nintendo Switch"",macOS,PC,Linux,iOS}","{Action,Simulation,Racing,Casual,Indie}","{""Nintendo Store"",Steam,""App Store""}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",steam-trading-cards,""Open World"",""Steam Leaderboards"",Controller,""Cross-Platform Multiplayer"",""Family Friendly"",Competitive,Driving}",
3458,The Purring Quest,2015-11-11,3.12,,4,{PC},"{Indie,Platformer}","{Steam,itch.io}","{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,2D,""Partial Controller Support"",Cute,Hand-drawn,cats,cat,traditional-animation}",
3459,Karos,2014-12-23,2.33,,1,{PC},"{RPG,""Massively Multiplayer""}",{Steam},"{Multiplayer,RPG,""Open World"",Horror,""Free to Play"",""Action RPG"",mmo,MMORPG,""Commentary available""}",
3460,HERO DEFENSE,2016-05-30,2.88,,4,"{""Xbox One"",""PlayStation 4"",PC}","{Action,RPG,Strategy,Indie}","{""PlayStation Store"",Steam,""Xbox Store""}","{Singleplayer,""Steam Achievements"",Multiplayer,""Steam Cloud"",steam-trading-cards,RPG,Co-op,cooperative,""Online multiplayer"",""Tower Defense""}",Everyone 10+
3461,BallisticNG,2016-05-30,3.56,,1,"{macOS,PC}","{Racing,Indie}","{GOG,Steam}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",Atmospheric,Sci-fi,""Steam Leaderboards"",""Free to Play"",""Split Screen"",""Online multiplayer"",""Local Multiplayer"",stats,""Early Access"",""Steam Workshop"",""Includes level editor"",Futuristic,VR,Fast-Paced}",
3462,Rayman,1995-08-31,3.84,84,3,"{""SEGA 32X"",Jaguar,""SEGA Saturn"",""Game Boy Color"",PlayStation,Android,PC,""Nintendo DS"",iOS}","{Action,Adventure,Arcade}","{""Nintendo Store"",""PlayStation Store"",""App Store""}","{Multiplayer,Controller,Dark,character,nature,explore,balance,memory}",Everyone
3463,Super Star Wars,1992-05-31,3.51,,0,"{""SEGA CD"",Genesis,SNES,PC,""PlayStation 4""}","{Action,Arcade,Platformer}","{""PlayStation Store"",""Nintendo Store""}","{Singleplayer,Controller,War,Aliens,online,battle,fight,knight}",Everyone 10+
3464,Strike Vector EX,2016-08-29,3.06,,3,"{""PlayStation 4"",PC}","{Action,Indie}","{""PlayStation Store"",Steam}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",steam-trading-cards,Sci-fi,""Steam Leaderboards"",""Online multiplayer"",stats,Fast-Paced,Mechs}",Mature
3465,"Robert Ludlum's The Bourne Conspiracy",2008-06-02,3.37,70,6,"{""Xbox 360"",""PlayStation 3""}","{Action,Shooter,Adventure}","{""Xbox 360 Store""}",{fast},Teen
3466,"Warhammer 40,000: Dawn of War",2004-09-19,4.37,,2,{PC},{Strategy},{},{},
3467,Space Rangers 2: Rise of the Dominators,2004-11-25,4.33,,0,{PC},"{Adventure,RPG,Strategy,Arcade}",{},{},
3468,Sniper Fury,2015-12-01,2.45,,1,"{Android,PC,iOS}","{Action,Arcade}","{""App Store"",Steam}","{Singleplayer,Multiplayer,""Great Soundtrack"",Co-op,""Open World"",cooperative,First-Person,""Partial Controller Support"",FPS,""Online Co-Op"",Funny,Gore,Comedy,Violent,""Free to Play"",Controller,""In-App Purchases"",Sniper}",Mature
3469,Zup! 5,2017-06-12,2.36,,2,{PC},"{Casual,Indie,Puzzle}",{Steam},"{Singleplayer,""Steam Achievements"",steam-trading-cards,2D,Short,Physics,Relaxing,Minimalist}",Everyone
3470,Weapons Genius,2015-07-07,1.53,,1,{PC},"{Action,Simulation,Casual,Indie}",{Steam},"{Singleplayer,First-Person}",
3471,Time Mysteries: Inheritance - Remastered,2015-02-25,3.31,,4,"{Android,macOS,PC,Linux}","{Adventure,Casual}",{Steam},"{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,2D,Horror,""Female Protagonist"",""Point & Click"",Mystery,""Hidden Object""}",
3472,Eco - Global Survival Game,1969-12-31,3.71,,10,{PC},"{Adventure,Simulation,Indie}",{Steam},"{Singleplayer,Multiplayer,Co-op,""Open World"",cooperative,First-Person,Exploration,Sandbox,Survival,""Free to Play"",""Steam Workshop"",""Cross-Platform Multiplayer"",Crafting,Realistic,Building,Economy,Education}",
3473,Fake Colours,2014-12-31,2.11,,4,"{Linux,macOS,PC}","{Strategy,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",steam-trading-cards,""Great Soundtrack"",""Partial Controller Support"",Puzzle-Platformer}",
3794,Pink Hour,2015-10-27,3.47,,1,{PC},"{Action,Indie}",{Steam},"{Singleplayer,""Full controller support"",""Great Soundtrack"",2D,Fantasy,Difficult,""Female Protagonist"",""Free to Play"",""Pixel Graphics"",Controller,Cute,Short}",
3796,99 Levels To Hell,2013-02-24,2.47,66,3,"{PC,macOS,Linux}","{Action,Shooter,Arcade,Indie,Platformer}","{GOG,Steam}","{Singleplayer,""Steam Achievements"",steam-trading-cards,RPG,2D,""Partial Controller Support"",""Steam Leaderboards"",""controller support"",Roguelike,Roguelite}",
3797,Rexaura,2012-01-21,3.35,,2,{PC},"{Adventure,Puzzle}",{Steam},"{Singleplayer,First-Person,Short,Physics}",Teen
3798,Tekken Revolution,2013-06-10,3.24,70,2,"{""PlayStation 3""}","{Arcade,Fighting}",{},"{exclusive,""true exclusive""}",Teen
3801,Pac-Man C.E.,2007-06-05,3.8,,0,"{""Xbox 360"",""Xbox One""}","{Action,Adventure}","{""Xbox Store"",""Xbox 360 Store""}","{speed,evolution,sound}",Everyone
3802,XIII Century – Gold Edition,2009-08-27,2.33,,1,{PC},{Strategy},{Steam},"{Singleplayer,Multiplayer,""Steam Cloud"",""Includes level editor"",RTS,Medieval}",
3804,Solarix,2015-04-29,2.12,,4,{PC},"{Action,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",steam-trading-cards,""Story Rich"",Sci-fi,""Partial Controller Support"",Horror,FPS,Stealth}",
3806,Midnight Carnival,2016-11-21,1.6,,4,{PC},{Casual},{Steam},"{Singleplayer,steam-trading-cards,""Early Access"",""Visual Novel""}",
3808,Timespinner,2018-09-23,4.04,78,4,"{""Nintendo Switch"",macOS,Linux,""PlayStation 4"",""Xbox One"",""PS Vita"",PC}","{Action,Adventure,RPG,Indie}","{""PlayStation Store"",Steam,GOG,""Nintendo Store"",""Xbox Store""}","{Singleplayer,""Steam Achievements"",""Full controller support"",RPG,Co-op,2D,""Female Protagonist"",""Pixel Graphics"",role-playing,Metroidvania,LGBTQ+}",Teen
3809,Q*Bert: Rebooted,2014-06-30,2.3,,2,"{PC,macOS,Linux,""PlayStation 4"",""PS Vita"",""PlayStation 3""}","{Action,Arcade,Casual,Indie}","{""PlayStation Store"",Steam}","{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,""Partial Controller Support"",""Steam Leaderboards"",Classic,stats,Retro}",Everyone 10+
3812,"Chip's Challenge",1988-12-31,3.53,,2,"{""Commodore / Amiga"",""Atari ST"",PC,""Atari Lynx"",NES}","{Indie,Puzzle}",{Steam},"{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,Classic,""Cult Classic"",Sokoban,enemies,levels,puzzler,keys,tile-based}",
3813,Mario Kart 7,2011-12-03,4.1,85,30,"{""Nintendo 3DS""}",{Racing},"{""Nintendo Store""}","{exclusive,""true exclusive""}",Everyone
3815,Alpha Runner,2015-09-01,2.56,,4,{PC},"{Adventure,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",steam-trading-cards,""Partial Controller Support"",""Steam Leaderboards"",stats}",
3817,"Frederic: Resurrection of Music Director's Cut",2016-04-20,1.93,,4,"{Linux,PC,iOS,macOS}","{Action,Arcade,Casual,Indie}","{Steam,""App Store""}","{Singleplayer,""Steam Achievements"",Multiplayer,""Steam Cloud"",steam-trading-cards,""Great Soundtrack"",""Steam Leaderboards"",Comedy,stats,""Cross-Platform Multiplayer"",Music,Rhythm}",
3483,Warhammer: Chaos And Conquest,2019-05-28,3.14,,1,"{Android,PC,macOS,iOS}","{Strategy,Simulation,""Massively Multiplayer""}","{""Google Play"",""App Store"",Steam}","{Multiplayer,Fantasy,""Free to Play"",""Online multiplayer"",Dark,""Cross-Platform Multiplayer"",War,""In-App Purchases"",mmo,Blood,battle,work,death,build,collect,Solo,hell,defense,god,Training,construct}",Teen
3484,Russian Life Simulator,2019-05-16,2.34,,5,"{PC,macOS,Linux}",{Simulation},{Steam},"{Singleplayer,""Steam Achievements"",Atmospheric,""Great Soundtrack"",""Story Rich"",2D,""Family Friendly"",Relaxing,Beautiful}",
3485,"OH MY GOD, LOOK AT THIS KNIGHT",2018-02-19,2.9,,1,{PC},"{Action,Adventure,Indie}","{Steam,itch.io}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",RPG,2D,Funny,""Free to Play"",""Action RPG"",Action-Adventure,Short,GameMaker}",
3486,Octahedron,2018-03-19,3.42,,3,"{""Xbox One"",""PlayStation 4"",""Nintendo Switch"",PC}","{Action,Indie}","{""PlayStation Store"",""Xbox Store"",Steam}","{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",Atmospheric,steam-trading-cards,""Great Soundtrack"",2D,Difficult,Classic,Controller,Retro,""Side Scroller"",Music,Puzzle-Platformer,Rhythm,""Score Attack""}",Everyone 10+
3487,Grand Theft Auto IV: The Ballad of Gay Tony,2009-10-28,4.21,88,10,"{PC,""PlayStation 3"",""Xbox 360""}",{Action},{},{},Mature
3488,Resident Evil: The Umbrella Chronicles,2007-11-12,3.28,,9,"{Wii,""PlayStation 3"",""Wii U""}","{Action,Shooter}","{""Nintendo Store"",""PlayStation Store""}","{Horror,Dark,console,NES}",
3489,CivCity: Rome,2006-07-22,3.56,67,1,{PC},"{Strategy,Simulation}","{Steam,GOG}","{Singleplayer,""City Builder"",Rome}",Teen
3490,Monster Truck Destruction,2012-12-12,0,,1,"{Android,macOS,PC,iOS}","{Action,Racing}","{Steam,""Google Play"",""App Store""}","{Singleplayer,Multiplayer,""Full controller support"",Destruction}",Everyone
3491,Medieval: Total War - Collection,2015-06-24,3.4,88,1,{PC},"{Action,Strategy}",{Steam},"{Singleplayer,Multiplayer,Atmospheric,Classic,Historical,RTS,Medieval,""Turn-Based Strategy""}",
3492,STANDBY,2017-01-05,2.89,,3,"{""Nintendo Switch"",PC,macOS}","{Action,Adventure,Racing,Indie}","{""Nintendo Store"",Steam}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",steam-trading-cards,""Great Soundtrack"",2D,Funny,""Steam Leaderboards"",Difficult,Controller,Retro,""Character Customization"",""Replay Value"",Colorful,""Side Scroller"",Fast-Paced,Music,Stylized,""Level Editor"",Rhythm,""Time Attack""}",Everyone
3493,Take On Mars,2017-02-08,2.91,70,3,{PC},{Simulation},{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,steam-trading-cards,Co-op,""Open World"",First-Person,Sci-fi,""Partial Controller Support"",Exploration,Sandbox,Survival,""Steam Workshop"",Space,Moddable,Realistic,Futuristic,Building,Education,Science,""Space Sim"",Mars}",
3494,Astro Tripper,2008-12-10,2.5,,1,"{""PlayStation 3"",PC}","{Action,Shooter,Indie}","{""PlayStation Store"",Steam}","{Singleplayer,""Steam Achievements"",""Partial Controller Support"",""Steam Leaderboards"",""Shoot 'Em Up""}",Everyone 10+
3495,Ratchet: Deadlocked,2005-10-24,4.14,81,0,"{""PlayStation 3"",""PlayStation 2""}","{Action,Shooter,Platformer}","{""PlayStation Store""}","{online,deathmatch}",Teen
3496,Murasaki Baby,2014-09-15,3.32,,0,"{""PS Vita""}",{},"{""PlayStation Store""}","{exclusive,""true exclusive""}",Everyone 10+
3511,Manhunt 2,2007-10-28,3.57,67,0,"{PC,Wii,PSP,""PlayStation 2""}","{Action,Adventure}","{""PlayStation Store"",""Nintendo Store""}","{Dark,online,hunt}",Adults Only
3497,Mortal Kombat 1,2023-09-18,3.48,,8,"{PC,""PlayStation 5"",""Xbox Series S/X"",""Nintendo Switch""}","{Action,Fighting}","{""Epic Games"",""Nintendo Store"",Steam,""PlayStation Store""}","{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",""Steam Cloud"",Atmospheric,""Story Rich"",Horror,Gore,Violent,""Split Screen"",PvP,""In-App Purchases"",""Character Customization"",Cute,Mature,3D,Competitive,""Online PvP"",Blood,2.5D,""2D Fighter"",Souls-like,""Remote Play Together"",""Remote Play on TV"",""Shared/Split Screen PvP"",""Martial Arts"",2D-файтинг}",Rating Pending
3498,The Adventurer - Episode 1: Beginning of the End,2017-07-28,1.83,,3,{PC},"{Adventure,RPG,Casual,Indie}",{Steam},"{Singleplayer,steam-trading-cards,RPG}",
3499,Gloom,2017-04-12,2.64,,1,"{PC,macOS,Linux}","{Action,Adventure,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",Atmospheric,""Great Soundtrack"",2D,Difficult,""Online multiplayer"",""Pixel Graphics"",""Side Scroller"",Roguelike,Roguelite,""Procedural Generation"",""Perma Death"",Lovecraftian}",
3500,Theatre of War 2: Kursk 1943,2009-10-15,2.94,,1,{PC},"{Strategy,Simulation}",{Steam},"{Singleplayer,Multiplayer,""Steam Cloud"",""Includes level editor"",""World War II"",Tanks}",
3501,Monuments of Mars,1991-05-03,2,,1,"{PC,macOS}","{Action,Platformer}",{Steam},"{Singleplayer,""Partial Controller Support""}",
3502,"Vendetta - Curse of Raven's Cry",2015-11-19,1.87,,5,"{PC,Linux,macOS}","{Action,RPG,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",Atmospheric,steam-trading-cards,RPG,""Story Rich"",""Open World"",Difficult,Exploration,""Choices Matter"",Historical,Economy,""Choose Your Own Adventure"",Swordplay,Pirates,Naval,Sailing}",
3503,The Lost Valley,2015-04-19,2.22,,3,{PC},"{Action,Adventure,RPG,Simulation,Casual,Indie}",{Steam},"{Singleplayer,steam-trading-cards,RPG,""Partial Controller Support"",Gore,Violent,Action-Adventure,""Walking Simulator"",""3D Vision"",Linear,""Action Roguelike"",Foreign}",
3504,Depths of Peril,2007-09-03,2.44,79,1,"{PC,macOS,Linux}","{Action,RPG,Strategy,Indie}","{Steam,GOG}","{Singleplayer,RPG,""Action RPG""}",
3505,Gladiator Trainer,2016-11-24,1,,3,{PC},"{Action,Adventure,RPG,Strategy,Simulation,Sports,Racing,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Full controller support"",""Steam Cloud"",Atmospheric,steam-trading-cards,RPG,First-Person,2D,Fantasy,Difficult,""Pixel Graphics"",Anime,Nudity,""Captions available"",RPGMaker,""RPG Maker""}",
3506,Drop Alive,2016-12-05,2.9,,1,{PC},"{Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",2D,Horror,Funny,Difficult,Survival,""Free to Play"",stats,""Family Friendly"",Cute}",
3507,A Kiss For The Petals - Remembering How We Met,2015-09-23,3.59,,4,"{PC,macOS,Linux}",{Adventure},"{Steam,GOG}","{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,2D,""Female Protagonist"",Anime,Nudity,Cute,Mature,""Visual Novel"",Romance,""Dating Sim"",LGBTQ+,NSFW}",Adults Only
3508,Anarchy Online,2017-02-21,2.92,72,1,{PC},"{Action,Adventure,RPG,Strategy,""Massively Multiplayer""}",{Steam},"{Singleplayer,Multiplayer,RPG,""Open World"",Sci-fi,""Free to Play"",""In-App Purchases"",mmo,MMORPG}",
3509,Nyan Cat: Lost In Space,2011-05-11,3.15,,4,"{iOS,PC,Linux,Android}","{Action,Arcade,Casual,Family,Puzzle}","{""App Store"",Steam,""Google Play""}","{Singleplayer,""Steam Achievements"",steam-trading-cards,""Great Soundtrack"",2D,Funny,""Steam Leaderboards"",Difficult,""Pixel Graphics"",Space,Cute,Memes,cats}",Everyone 10+
3510,TinyKeep,2014-09-28,3.07,,3,"{iOS,Linux,macOS,PC}","{Action,Adventure,RPG,Indie}","{""App Store"",Steam}","{Singleplayer,""Steam Achievements"",""Full controller support"",steam-trading-cards,RPG,Roguelike,""Dungeon Crawler"",""Perma Death""}",Everyone 10+
3512,Shotgun King: The Final Checkmate,2022-05-10,3.87,,1,{PC},"{Action,Strategy,Indie}","{GOG,Steam}","{Singleplayer,""Steam Achievements"",""Steam Cloud"",Atmospheric,2D,""Pixel Graphics"",Retro,""Choices Matter"",Historical,Roguelike,""Turn-Based Strategy"",Top-Down,Roguelite,Stylized,""Turn-Based Tactics"",Cartoon,""Top-Down Shooter"",""Action Roguelike"",tabletop}",
3513,Viewfinder,2023-07-17,4.37,,4,"{PC,""PlayStation 5""}","{Adventure,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Full controller support"",Atmospheric,""Story Rich"",First-Person,Exploration,Action-Adventure,Retro,Colorful,Physics,Surreal,""Dark Humor"",Stylized,""3D Platformer"",Narration,Psychological,Abstract,""Puzzle Platformer""}",
3754,Pirates of Black Cove,2011-08-01,2.7,56,1,{PC},{Strategy},{Steam},"{Singleplayer,""Steam Achievements"",Pirates}",
3755,Action Alien,2015-06-25,1.25,,3,{PC},"{Action,Adventure,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",""Steam Cloud"",steam-trading-cards,""Partial Controller Support"",FPS,Aliens}",
3756,"Sid Meier's Colonization (Classic)",2014-10-08,4,,1,"{Linux,macOS,PC}","{Adventure,Simulation}",{Steam},"{Singleplayer,Classic,Retro,""Turn-Based Strategy"",4X}",
3757,PixelJunk Nom Nom Galaxy,2015-08-02,2.77,68,5,{PC},"{Action,Strategy,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",Multiplayer,""Full controller support"",steam-trading-cards,""Great Soundtrack"",Co-op,cooperative,2D,""Online Co-Op"",""Steam Leaderboards"",Exploration,Sandbox,Survival,""Split Screen"",""Local Co-Op"",""Pixel Graphics"",""Local Multiplayer"",Building,Metroidvania,""Base Building""}",
3758,KUBOOM,2016-10-06,2.75,,1,"{PC,Android}","{Action,Adventure,Indie}","{Steam,""Google Play""}","{Singleplayer,Multiplayer,steam-trading-cards,First-Person,Horror,FPS,""Online Co-Op"",Gore,""Free to Play"",""Online multiplayer"",""Pixel Graphics"",Anime,""Cross-Platform Multiplayer"",Nudity,""In-App Purchases"",Memes,Parkour,""Sexual Content"",mmo,Illuminati}",Teen
3759,"Grand Pigeon's Duty",2016-08-04,3.07,,4,{PC},"{Action,Adventure,RPG,Simulation,Casual,Indie}",{Steam},"{Singleplayer,""Steam Achievements"",steam-trading-cards,""Great Soundtrack"",RPG,""Story Rich"",2D,Comedy,""Pixel Graphics"",Memes,""Dating Sim""}",
